text,vader,textblob,bertmulti,mistral
"Tout cela et plus encore les objets precieux venus a l'eglise de personnages qui etaient pour moi presque des personnages de legende (la croix d'or travaillee disait-on par saint Eloi et donnee par Dagobert, le tombeau des fils de Louis le Germanique, en porphyre et en cuivre emaille) a cause de quoi je m'avancais dans l'eglise, quand nous gagnions nos chaises, comme dans une vallee visitee des fees, ou le paysan s'emerveille de voir dans un rocher, dans un arbre, dans une mare, la trace palpable de leur passage surnaturel, tout cela faisait d'elle pour moi quelque chose d'entierement different du reste de la ville: un edifice occupant, si l'on peut dire, un espace a quatre dimensions--la quatrieme etant celle du Temps,--deployant a travers les siecles son vaisseau qui, de travee en travee, de chapelle en chapelle, semblait vaincre et franchir non pas seulement quelques metres, mais des epoques successives d'ou il sortait victorieux; derobant le rude et farouche XIe siecle dans l'epaisseur de ses murs, d'ou il n'apparaissait avec ses lourds cintres bouches et aveugles de grossiers moellons que par la profonde entaille que creusait pres du porche l'escalier du clocher, et, meme la, dissimule par les gracieuses arcades gothiques qui se pressaient coquettement devant lui comme de plus grandes surs, pour le cacher aux etrangers, se placent en souriant devant un jeune frere rustre, grognon et mal vetu; elevant dans le ciel au-dessus de la Place, sa tour qui avait contemple saint Louis et semblait le voir encore; et s'enfoncant avec sa crypte dans une nuit merovingienne ou, nous guidant a tatons sous la voute obscure et puissamment nervuree comme la membrane d'une immense chauve-souris de pierre, Theodore et sa sur nous eclairaient d'une bougie le tombeau de la petite fille de Sigebert, sur lequel une profonde valve,--comme la trace d'un fossile,--avait ete creusee, disait-on, par une lampe de cristal qui, le soir du meurtre de la princesse franque, s'etait detachee d'elle-meme des chaines d'or ou elle etait suspendue a la place de l'actuelle abside, et, sans que le cristal se brisat, sans que la flamme s'eteignit, s'etait enfoncee dans la pierre et l'avait fait mollement ceder sous elle.",-0.7906,-0.075,5,0.95
"L'abside de l'eglise de Combray, peut-on vraiment en parler?",0.0,0.0,3,0.5
"Elle etait si grossiere, si denuee de beaute artistique et meme d'elan religieux.",0.0,0.0,2,-0.9
"Du dehors, comme le croisement des rues sur lequel elle donnait etait en contre-bas, sa grossiere muraille s'exhaussait d'un soubassement en moellons nullement polis, herisses de cailloux, et qui n'avait rien de particulierement ecclesiastique, les verrieres semblaient percees a une hauteur excessive, et le tout avait plus l'air d'un mur de prison que d'eglise.",-0.5859,-0.25,2,-0.9
"Et certes, plus tard, quand je me rappelais toutes les glorieuses absides que j'ai vues, il ne me serait jamais venu a la pensee de rapprocher d'elles l'abside de Combray.",-0.5423,0.0,2,0.8
"Seulement, un jour, au detour d'une petite rue provinciale, j'apercus, en face du croisement de trois ruelles, une muraille fruste et surelevee, avec des verrieres percees en haut et offrant le meme aspect asymetrique que l'abside de Combray.",0.0,0.0,2,0.8
"Alors je ne me suis pas demande comme a Chartres ou a Reims avec quelle puissance y etait exprime le sentiment religieux, mais je me suis involontairement ecrie: L'Eglise!",0.0,0.0,2,0.8
L'eglise!,0.0,0.0,5,0.5
"Familiere; mitoyenne, rue Saint-Hilaire, ou etait sa porte nord, de ses deux voisines, la pharmacie de M. Rapin et la maison de Mme Loiseau, qu'elle touchait sans aucune separation; simple citoyenne de Combray qui aurait pu avoir son numero dans la rue si les rues de Combray avaient eu des numeros, et ou il semble que le facteur aurait du s'arreter le matin quand il faisait sa distribution, avant d'entrer chez Mme Loiseau et en sortant de chez M. Rapin, il y avait pourtant entre elle et tout ce qui n'etait pas elle une demarcation que mon esprit n'a jamais pu arriver a franchir.",-0.5719,0.0,3,0.5
"Mme Loiseau avait beau avoir a sa fenetre des fuchsias, qui prenaient la mauvaise habitude de laisser leurs branches courir toujours partout tete baissee, et dont les fleurs n'avaient rien de plus presse, quand elles etaient assez grandes, que d'aller rafraichir leurs joues violettes et congestionnees contre la sombre facade de l'eglise, les fuchsias ne devenaient pas sacres pour cela pour moi; entre les fleurs et la pierre noircie sur laquelle elles s'appuyaient, si mes yeux ne percevaient pas d'intervalle, mon esprit reservait un abime.",0.0,0.0,2,0.4
"On reconnaissait le clocher de Saint-Hilaire de bien loin, inscrivant sa figure inoubliable a l'horizon ou Combray n'apparaissait pas encore; quand du train qui, la semaine de Paques, nous amenait de Paris, mon pere l'apercevait qui filait tour a tour sur tous les sillons du ciel, faisant courir en tous sens son petit coq de fer, il nous disait: Allons, prenez les couvertures, on est arrive.",0.0,0.0,2,0.85
"Et dans une des plus grandes promenades que nous faisions de Combray, il y avait un endroit ou la route resserree debouchait tout a coup sur un immense plateau ferme a l'horizon par des forets dechiquetees que depassait seul la fine pointe du clocher de Saint-Hilaire, mais si mince, si rose, qu'elle semblait seulement rayee sur le ciel par un ongle qui aurait voulu donner a se paysage, a ce tableau rien que de nature, cette petite marque d'art, cette unique indication humaine.",0.0772,0.3479166666666666,5,0.8
"Quand on se rapprochait et qu'on pouvait apercevoir le reste de la tour carree et a demi detruite qui, moins haute, subsistait a cote de lui, on etait frappe surtout de ton rougeatre et sombre des pierres; et, par un matin brumeux d'automne, on aurait dit, s'elevant au-dessus du violet orageux des vignobles, une ruine de pourpre presque de la couleur de la vigne vierge.",0.0,0.0,2,0.8
"Souvent sur la place, quand nous rentrions, ma grand'mere me faisait arreter pour le regarder.",0.0,0.0,2,0.8
"Des fenetres de sa tour, placees deux par deux les unes au-dessus des autres, avec cette juste et originale proportion dans les distances qui ne donne pas de la beaute et de la dignite qu'aux visages humains, il lachait, laissait tomber a intervalles reguliers des volees de corbeaux qui, pendant un moment, tournoyaient en criant, comme si les vieilles pierres qui les laissaient s'ebattre sans paraitre les voir, devenues tout d'un coup inhabitables et degageant un principe d'agitation infinie, les avait frappes et repousses.",-0.128,0.0,5,0.5
"Puis, apres avoir raye en tous sens le velours violet de l'air du soir, brusquement calmes ils revenaient s'absorber dans la tour, de nefaste redevenue propice, quelques-uns poses ca et la, ne semblant pas bouger, mais happant peut-etre quelque insecte, sur la pointe d'un clocheton, comme une mouette arretee avec l'immobilite d'un pecheur a la crete d'une vague.",-0.1027,-0.5,1,0.3
"Sans trop savoir pourquoi, ma grand'mere trouvait au clocher de Saint-Hilaire cette absence de vulgarite, de pretention, de mesquinerie, qui lui faisait aimer et croire riches d'une influence bienfaisante, la nature, quand la main de l'homme ne l'avait pas, comme faisait le jardinier de ma grand'tante, rapetissee, et les uvres de genie.",0.5267,0.1308333333333333,2,0.95
"Et sans doute, toute partie de l'eglise qu'on apercevait la distinguait de tout autre edifice par une sorte de pensee qui lui etait infuse, mais c'etait dans son clocher qu'elle semblait prendre conscience d'elle-meme, affirmer une existence individuelle et responsable.",-0.128,0.0,3,0.65
C'etait lui qui parlait pour elle.,0.0,0.0,5,0.5
"Je crois surtout que, confusement, ma grand'mere trouvait au clocher de Combray ce qui pour elle avait le plus de prix au monde, l'air naturel et l'air distingue.",0.0,0.0,3,0.95
"Ignorante en architecture, elle disait: Mes enfants, moquez-vous de moi si vous voulez, il n'est peut-etre pas beau dans les regles, mais sa vieille figure bizarre me plait.",-0.3182,0.4,2,0.6
"Je suis sure que s'il jouait du piano, il ne jouerait pas sec.",0.3182,0.2,3,0.8
"Et en le regardant, en suivant des yeux la douce tension, l'inclinaison fervente de ses pentes de pierre qui se rapprochaient en s'elevant comme des mains jointes qui prient, elle s'unissait si bien a l'effusion de la fleche, que son regard semblait s'elancer avec elle; et en meme temps elle souriait amicalement aux vieilles pierres usees dont le couchant n'eclairait plus que le faite et qui, a partir du moment ou elles entraient dans cette zone ensoleillee, adoucies par la lumiere, paraissaient tout d'un coup montees bien plus haut, lointaines, comme un chant repris en voix de tete une octave au-dessus.",-0.4215,0.0,5,0.95
"C'etait le clocher de Saint-Hilaire qui donnait a toutes les occupations, a toutes les heures, a tous les points de vue de la ville, leur figure, leur couronnement, leur consecration.",0.0,0.0,5,0.95
"De ma chambre, je ne pouvais apercevoir que sa base qui avait ete recouverte d'ardoises; mais quand, le dimanche, je les voyais, par une chaude matinee d'ete, flamboyer comme un soleil noir, je me disais: Mon-Dieu! neuf heures! il faut se preparer pour aller a la grand'messe si je veux avoir le temps d'aller embrasser tante Leonie avant, et je savais exactement la couleur qu'avait le soleil sur la place, la chaleur et la poussiere du marche, l'ombre que faisait le store du magasin ou maman entrerait peut-etre avant la messe dans une odeur de toile ecrue, faire emplette de quelque mouchoir que lui ferait montrer, en cambrant la taille, le patron qui, tout en se preparant a fermer, venait d'aller dans l'arriere-boutique passer sa veste du dimanche et se savonner les mains qu'il avait l'habitude, toutes les cinq minutes, meme dans les circonstances les plus melancoliques, de frotter l'une contre l'autre d'un air d'entreprise, de partie fine et de reussite.",0.2225,-0.0277777777777777,5,0.75
"Quand apres la messe, on entrait dire a Theodore d'apporter une brioche plus grosse que d'habitude parce que nos cousins avaient profite du beau temps pour venir de Thiberzy dejeuner avec nous, on avait devant soi le clocher qui, dore et cuit lui-meme comme une plus grande brioche benie, avec des ecailles et des egouttements gommeux de soleil, piquait sa pointe aigue dans le ciel bleu.",-0.4588,0.0,5,0.95
"Et le soir, quand je rentrais de promenade et pensais au moment ou il faudrait tout a l'heure dire bonsoir a ma mere et ne plus la voir, il etait au contraire si doux, dans la journee finissante, qu'il avait l'air d'etre pose et enfonce comme un coussin de velours brun sur le ciel pali qui avait cede sous sa pression, s'etait creuse legerement pour lui faire sa place et refluait sur ses bords; et les cris des oiseaux qui tournaient autour de lui semblaient accroitre son silence, elancer encore sa fleche et lui donner quelque chose d'ineffable.",-0.5423,-0.5,2,0.95
"Meme dans les courses qu'on avait a faire derriere l'eglise, la ou on ne la voyait pas, tout semblait ordonne par rapport au clocher surgi ici ou la entre les maisons, peut-etre plus emouvant encore quand il apparaissait ainsi sans l'eglise.",-0.128,0.0,3,0.8
"Et certes, il y en a bien d'autres qui sont plus beaux vus de cette facon, et j'ai dans mon souvenir des vignettes de clochers depassant les toits, qui ont un autre caractere d'art que celles que composaient les tristes rues de Combray.",0.0,0.0,3,0.7
"Je n'oublierai jamais, dans une curieuse ville de Normandie voisine de Balbec, deux charmants hotels du XVIIIe siecle, qui me sont a beaucoup d'egards chers et venerables et entre lesquels, quand on la regarde du beau jardin qui descend des perrons vers la riviere, la fleche gothique d'une eglise qu'ils cachent s'elance, ayant l'air de terminer, de surmonter leurs facades, mais d'une matiere si differente, si precieuse, si annelee, si rose, si vernie, qu'on voit bien qu'elle n'en fait pas plus partie que de deux beaux galets unis, entre lesquels elle est prise sur la plage, la fleche purpurine et crenelee de quelque coquillage fusele en tourelle et glace d'email.",0.0,0.6,5,0.95
"Meme a Paris, dans un des quartiers les plus laids de la ville, je sais une fenetre ou on voit apres un premier, un second et meme un troisieme plan fait des toits amonceles de plusieurs rues, une cloche violette, parfois rougeatre, parfois aussi, dans les plus nobles epreuves qu'en tire l'atmosphere, d'un noir decante de cendres, laquelle n'est autre que le dome Saint-Augustin et qui donne a cette vue de Paris le caractere de certaines vues de Rome par Piranesi.",0.0,0.0,3,0.9
"Mais comme dans aucune de ces petites gravures, avec quelque gout que ma memoire ait pu les executer elle ne put mettre ce que j'avais perdu depuis longtemps, le sentiment qui nous fait non pas considerer une chose comme un spectacle, mais y croire comme en un etre sans equivalent, aucune d'elles ne tient sous sa dependance toute une partie profonde de ma vie, comme fait le souvenir de ces aspects du clocher de Combray dans les rues qui sont derriere l'eglise.",-0.2732,0.0,2,0.95
"Qu'on le vit a cinq heures, quand on allait chercher les lettres a la poste, a quelques maisons de soi, a gauche, surelevant brusquement d'une cime isolee la ligne de faite des toits; que si, au contraire, on voulait entrer demander des nouvelles de Mme Sazerat, on suivit des yeux cette ligne redevenue basse apres la descente de son autre versant en sachant qu'il faudrait tourner a la deuxieme rue apres le clocher; soit qu'encore, poussant plus loin, si on allait a la gare, on le vit obliquement, montrant de profil des aretes et des surfaces nouvelles comme un solide surpris a un moment inconnu de sa revolution; ou que, des bords de la Vivonne, l'abside musculeusement ramassee et remontee par la perspective semblat jaillir de l'effort que le clocher faisait pour lancer sa fleche au cur du ciel: c'etait toujours a lui qu'il fallait revenir, toujours lui qui dominait tout, sommant les maisons d'un pinacle inattendu, leve avant moi comme le doigt de Dieu dont le corps eut ete cache dans la foule des humains sans que je le confondisse pour cela avec elle.",-0.128,-0.75,2,0.8
"Et aujourd'hui encore si, dans une grande ville de province ou dans un quartier de Paris que je connais mal, un passant qui m'a mis dans mon chemin me montre au loin, comme un point de repere, tel beffroi d'hopital, tel clocher de couvent levant la pointe de son bonnet ecclesiastique au coin d'une rue que je dois prendre, pour peu que ma memoire puisse obscurement lui trouver quelque trait de ressemblance avec la figure chere et disparue, le passant, s'il se retourne pour s'assurer que je ne m'egare pas, peut, a son etonnement, m'apercevoir qui, oublieux de la promenade entreprise ou de la course obligee, reste la, devant le clocher, pendant des heures, immobile, essayant de me souvenir, sentant au fond de moi des terres reconquises sur l'oubli qui s'assechent et se rebatissent; et sans doute alors, et plus anxieusement que tout a l'heure quand je lui demandais de me renseigner, je cherche encore mon chemin, je tourne une rue...mais...c'est dans mon cur...",0.34,0.0,2,0.3
